Wall time,Step,Value
1745050904.034279,72,0.5515126585960388
1745050918.153913,73,0.5519680380821228
1745050932.307735,74,0.5520740151405334
1745050946.426724,75,0.5519466996192932
1745050960.558143,76,0.5522589087486267
1745050974.682666,77,0.551925003528595
1745050988.857563,78,0.5517225861549377
1745051002.972818,79,0.5519955158233643
1745051017.102466,80,0.5518617033958435
1745051031.241429,81,0.5519973039627075
1745051045.360981,82,0.5520744919776917
1745051059.482231,83,0.5518698692321777
1745051073.616021,84,0.5517932176589966
1745051087.732981,85,0.5517838001251221
1745051101.919163,86,0.5516233444213867
1745051116.081565,87,0.5518520474433899
1745051130.199766,88,0.5519433617591858
1745051144.33364,89,0.551831066608429
1745051158.450548,90,0.55205899477005
1745051172.574121,91,0.5524670481681824
1745051186.719865,92,0.5518923401832581
1745051200.856911,93,0.5515008568763733
1745051214.976124,94,0.5517498850822449
1745051229.077024,95,0.5519996285438538
1745051243.194857,96,0.5517451763153076
1745051257.391261,97,0.5520110726356506
1745051271.505258,98,0.5525519251823425
1745051285.629821,99,0.5517352223396301
1745051299.751572,100,0.5518383979797363
1745051313.887272,101,0.5523096919059753
1745051328.01865,102,0.5517937541007996
1745051342.195632,103,0.5519759058952332
1745051356.302831,104,0.5518149137496948
1745051370.418014,105,0.5517335534095764
1745051384.581737,106,0.5520063042640686
1745051398.700369,107,0.5518462061882019
1745051412.837563,108,0.5517668128013611
1745051426.954349,109,0.5522980093955994
1745051441.128405,110,0.5520201325416565
1745051455.261355,111,0.5518857836723328
1745051469.41079,112,0.5520756244659424
1745051483.524176,113,0.5519357323646545
1745051497.648826,114,0.5523977875709534
1745051511.798291,115,0.5521266460418701
1745051525.991707,116,0.5517868995666504
1745051540.108313,117,0.5522417426109314
1745051554.230704,118,0.5521084666252136
1745051568.412482,119,0.551907479763031
1745051582.539474,120,0.5521274209022522
1745051596.713285,121,0.5522900223731995
1745051610.846673,122,0.5521792769432068
1745051624.981269,123,0.5523661375045776
1745051639.15897,124,0.5522059202194214
1745051653.293468,125,0.5521110892295837
1745051667.419891,126,0.5519287586212158
1745051681.541478,127,0.5521050691604614
1745051695.680864,128,0.5517934560775757
1745051709.808033,129,0.5519953370094299
1745051723.930271,130,0.5521232485771179
1745051738.107934,131,0.5516784191131592
1745051752.237257,132,0.5519250631332397
1745051766.355412,133,0.5521915555000305
1745051780.480841,134,0.5523169040679932
1745051794.609522,135,0.5522128939628601
1745051808.728212,136,0.5521953105926514
1745051822.839653,137,0.5519627928733826
1745051837.006924,138,0.551948070526123
1745051851.132106,139,0.5519838929176331
1745051865.263413,140,0.5519999861717224
1745051879.3827,141,0.5514962077140808
1745051893.511052,142,0.5518326163291931
1745051907.658951,143,0.5520029067993164
1745051921.774475,144,0.5521501302719116
1745051935.915186,145,0.5522287487983704
1745051950.043259,146,0.5520350337028503
1745051964.178103,147,0.5523052215576172
1745051978.295826,148,0.5520151257514954
1745051992.408657,149,0.5519181489944458
1745052006.536934,150,0.5521860122680664
1745052020.679191,151,0.5521458387374878
1745052034.865579,152,0.5524959564208984
1745052048.977065,153,0.552116334438324
1745052063.114826,154,0.5519703030586243
1745052077.250556,155,0.551805853843689
1745052091.390175,156,0.551950216293335
1745052105.566147,157,0.5521339774131775
1745052119.705839,158,0.5521815419197083
1745052133.852066,159,0.5519787669181824
1745052147.998847,160,0.5523412823677063
1745052162.145392,161,0.5519764423370361
1745052176.266504,162,0.5523484945297241
1745052190.397204,163,0.5518603324890137
1745052204.517312,164,0.5520731210708618
1745052218.653244,165,0.5520954728126526
1745052232.788889,166,0.5518296957015991
1745052246.921616,167,0.5517492890357971
1745052261.041915,168,0.5520750880241394
1745052275.171569,169,0.552039384841919
1745052289.284264,170,0.5519364476203918
1745052303.415445,171,0.5519188046455383
1745052317.534903,172,0.5520684123039246
1745052331.659621,173,0.5521172285079956
1745052345.808294,174,0.5522502064704895
1745052359.999236,175,0.5519635081291199
1745052374.126409,176,0.5518842935562134
1745052388.245957,177,0.5522030591964722
1745052402.417033,178,0.551902174949646
1745052416.553323,179,0.5521314144134521
1745052430.702023,180,0.5522385835647583
1745052444.828403,181,0.5520961880683899
1745052458.964063,182,0.5521898865699768
1745052473.098054,183,0.5519987940788269
1745052487.227917,184,0.5518991947174072
1745052501.356408,185,0.5519912838935852
1745052515.519151,186,0.552387535572052
1745052529.652426,187,0.5517552495002747
1745052543.782444,188,0.5518032908439636
1745052557.907536,189,0.5522707104682922
1745052572.035957,190,0.5524270534515381
1745052586.165983,191,0.5524441599845886
1745052600.298958,192,0.5519499182701111
1745052614.486749,193,0.5523908734321594
1745052628.63276,194,0.5523890852928162
1745052642.759362,195,0.5524705052375793
1745052656.918895,196,0.5519500970840454
1745052671.044922,197,0.5522060990333557
1745052685.168289,198,0.5518660545349121
1745052699.306943,199,0.5521929860115051
1745052713.426492,200,0.551823079586029
1745052727.558865,201,0.5520913004875183
1745052741.694332,202,0.5522386431694031
1745052755.831136,203,0.5522908568382263
1745052769.971147,204,0.5521929264068604
1745052784.166812,205,0.5521680116653442
1745052798.318303,206,0.5521675944328308
1745052812.454868,207,0.5525211691856384
1745052826.568795,208,0.5523899793624878
1745052840.694808,209,0.5525984168052673
1745052854.821512,210,0.552071213722229
1745052868.94258,211,0.5520970225334167
1745052883.079614,212,0.5521963238716125
1745052897.268913,213,0.552006185054779
1745052911.418881,214,0.552456259727478
1745052925.533047,215,0.5521681308746338
1745052939.669085,216,0.5523092150688171
1745052953.833472,217,0.5522524118423462
1745052967.968045,218,0.5519495010375977
1745052982.096544,219,0.5525014400482178
1745052996.244652,220,0.5522832870483398
1745053010.346897,221,0.5518441796302795
1745053024.477774,222,0.5521913170814514
1745053038.594455,223,0.5522473454475403
1745053052.790617,224,0.5521734952926636
1745053066.929528,225,0.5523669719696045
1745053081.056166,226,0.5519747734069824
1745053095.234203,227,0.5521841645240784
1745053109.367405,228,0.5521278381347656
1745053123.501268,229,0.5520750880241394
1745053137.625907,230,0.5524035096168518
1745053151.776089,231,0.5523615479469299
1745053165.92127,232,0.5522915720939636
1745053180.055619,233,0.5519343614578247
1745053194.211966,234,0.5520949959754944
1745053208.345524,235,0.551995038986206
1745053222.54437,236,0.5518919229507446
1745053236.697836,237,0.5523309111595154
1745053250.826064,238,0.5520085692405701
1745053264.950442,239,0.552558422088623
1745053279.078594,240,0.5519816875457764
1745053293.216653,241,0.5523679256439209
1745053307.346308,242,0.5520585179328918
1745053321.486785,243,0.5519187450408936
1745053335.635445,244,0.5523116588592529
1745053349.78375,245,0.5521038770675659
1745053363.931018,246,0.5519945621490479
1745053378.060193,247,0.5520498752593994
1745053392.221505,248,0.552196204662323
1745053406.331222,249,0.5521762371063232
1745053420.477294,250,0.5524691343307495
1745053434.628956,251,0.552319347858429
1745053448.81895,252,0.5521296858787537
1745053462.964004,253,0.5523355603218079
1745053477.110092,254,0.5521873831748962
1745053491.234816,255,0.5521575212478638
1745053505.390948,256,0.5524599552154541
1745053519.594579,257,0.5520782470703125
1745053533.730312,258,0.5522879958152771
1745053547.855978,259,0.5519592761993408
1745053561.995579,260,0.5523191690444946
1745053576.144628,261,0.5517877340316772
1745053590.272897,262,0.5522786974906921
1745053604.453259,263,0.5522390007972717
1745053618.577106,264,0.5521314144134521
1745053632.700435,265,0.5524708032608032
1745053646.830478,266,0.5519168376922607
1745053660.964805,267,0.5523005723953247
1745053675.093572,268,0.5520460605621338
1745053689.234558,269,0.5522201061248779
1745053703.365089,270,0.5523214936256409
1745053717.496244,271,0.5518288612365723
1745053731.606766,272,0.5521628856658936
1745053745.766873,273,0.5521320104598999
1745053759.907895,274,0.5521543622016907
1745053774.039042,275,0.552237868309021
1745053788.18074,276,0.5521330237388611
1745053802.306358,277,0.5520503520965576
1745053816.436736,278,0.5522099137306213
1745053830.578065,279,0.5523895621299744
1745053844.6952,280,0.552172839641571
1745053858.829928,281,0.5522720217704773
1745053872.944248,282,0.5521982312202454
1745053887.089355,283,0.55209881067276
1745053901.216395,284,0.5522754192352295
1745053915.371486,285,0.5525274872779846
1745053929.493011,286,0.5522955656051636
1745053943.61656,287,0.5521708726882935
1745053957.781158,288,0.5521833300590515
1745053971.925691,289,0.5522336363792419
1745053986.06309,290,0.5523486137390137
1745054000.198896,291,0.5516207218170166
1745054014.323802,292,0.5520356297492981
1745054028.475593,293,0.5522926449775696
1745054042.612644,294,0.5522165298461914
1745054056.82201,295,0.5525365471839905
1745054070.957662,296,0.5521640777587891
1745054085.077768,297,0.5521224141120911
1745054099.203802,298,0.5518544316291809
1745054113.348271,299,0.5522688627243042
1745054127.468279,300,0.5522226095199585
1745054141.670788,301,0.5521449446678162
1745054155.779643,302,0.5522310733795166
1745054169.907114,303,0.5524491667747498
1745054184.037606,304,0.5521734952926636
1745054198.187259,305,0.552335262298584
1745054212.326689,306,0.5527654886245728
1745054226.516773,307,0.5527278780937195
1745054240.667073,308,0.552183985710144
1745054254.814042,309,0.5523307919502258
1745054268.947911,310,0.5520566701889038
1745054283.085736,311,0.5522009134292603
1745054297.228607,312,0.552298903465271
1745054311.436953,313,0.5521799921989441
1745054325.573841,314,0.5522643327713013
1745054339.699943,315,0.5523633360862732
1745054353.862344,316,0.5526201128959656
1745054367.999452,317,0.5520777106285095
1745054382.127078,318,0.5523886680603027
1745054396.256911,319,0.552211344242096
1745054410.385039,320,0.5522261261940002
1745054424.536007,321,0.5523345470428467
1745054438.664307,322,0.5525603294372559
1745054452.864518,323,0.5523478388786316
1745054467.002948,324,0.552130937576294
1745054481.123956,325,0.5523839592933655
1745054495.264053,326,0.5524888634681702
1745054509.408728,327,0.5520604848861694
1745054523.525835,328,0.5519329309463501
1745054537.674839,329,0.5523813366889954
1745054551.836211,330,0.5522599816322327
1745054565.967762,331,0.5520451664924622
1745054580.096569,332,0.5518319010734558
1745054594.237498,333,0.5518848896026611
1745054608.361664,334,0.5520289540290833
1745054622.492637,335,0.5521489381790161
1745054636.610774,336,0.552452027797699
1745054650.737675,337,0.552202045917511
1745054664.87003,338,0.5520163178443909
1745054679.068166,339,0.5519136786460876
1745054693.188641,340,0.5520458817481995
1745054707.32511,341,0.552266538143158
1745054721.446924,342,0.5523503422737122
1745054735.567818,343,0.5522565841674805
1745054749.694342,344,0.5521799325942993
1745054763.831636,345,0.5519349575042725
1745054777.969221,346,0.5523678660392761
1745054792.100885,347,0.5521567463874817
1745054806.235417,348,0.5523126125335693
1745054820.363817,349,0.5524373054504395
1745054834.487094,350,0.5523332953453064
1745054848.653258,351,0.5525258183479309
1745054862.812495,352,0.552152693271637
1745054876.951697,353,0.5521823167800903
1745054891.070521,354,0.5517857074737549
1745054905.218066,355,0.5524440407752991
1745054919.339618,356,0.5519876480102539
1745054933.498264,357,0.5522376298904419
1745054947.639951,358,0.5522864460945129
1745054961.771855,359,0.5521344542503357
1745054975.887726,360,0.5522401332855225
1745054990.020319,361,0.5522670149803162
1745055004.214612,362,0.5522671937942505
1745055018.334163,363,0.5521471500396729
1745055032.529709,364,0.5522275567054749
1745055046.656045,365,0.552000105381012
1745055060.803193,366,0.5521538853645325
1745055074.930454,367,0.5524638295173645
1745055089.074103,368,0.5520316362380981
1745055103.196573,369,0.552065372467041
1745055117.315494,370,0.5523723363876343
1745055131.448341,371,0.5521845817565918
1745055145.587162,372,0.5521131157875061
1745055159.708089,373,0.5523424744606018
1745055173.843383,374,0.5522810816764832
1745055187.977141,375,0.5520401000976562
1745055202.101819,376,0.5523405075073242
1745055216.253078,377,0.5524638891220093
1745055230.366743,378,0.5520787835121155
1745055244.492394,379,0.5522421598434448
1745055258.647661,380,0.5519931316375732
1745055272.794819,381,0.5518346428871155
1745055286.947964,382,0.5519755482673645
1745055301.063908,383,0.5522016286849976
1745055315.274923,384,0.5522536635398865
1745055329.396021,385,0.5524739027023315
1745055343.531188,386,0.5523386597633362
1745055357.663843,387,0.5520921945571899
1745055371.807654,388,0.5521247982978821
1745055385.929427,389,0.5520608425140381
1745055400.083343,390,0.5522766709327698
1745055414.204892,391,0.5524512529373169
1745055428.329723,392,0.552070677280426
1745055442.457946,393,0.5523818135261536
1745055456.587059,394,0.5520078539848328
1745055470.746439,395,0.5521659255027771
1745055484.860439,396,0.5519506931304932
1745055499.002792,397,0.5525267720222473
1745055513.135527,398,0.5521793365478516
1745055527.291454,399,0.5523560643196106
1745055541.418454,400,0.5520372986793518
1745055555.564248,401,0.5524922013282776
1745055569.698715,402,0.5522828102111816
1745055583.815468,403,0.5521700978279114
1745055597.936226,404,0.5521559715270996
1745055612.074492,405,0.5521583557128906
1745055626.197559,406,0.5522471070289612
1745055640.319382,407,0.5521910786628723
1745055654.454832,408,0.5520486235618591
1745055668.600595,409,0.5526632070541382
1745055682.724864,410,0.55213463306427
1745055696.857564,411,0.5523074865341187
1745055710.976852,412,0.5522531867027283
1745055725.186567,413,0.5523055791854858
1745055739.309107,414,0.5520958304405212
1745055753.462028,415,0.5521695613861084
1745055767.593896,416,0.5518063306808472
1745055781.732907,417,0.5523284673690796
1745055795.854156,418,0.5522503852844238
1745055809.996052,419,0.5520681738853455
1745055824.140902,420,0.5519356727600098
1745055838.292534,421,0.552330493927002
1745055852.43183,422,0.5522504448890686
1745055866.600813,423,0.5526695847511292
1745055880.73605,424,0.5522634387016296
1745055894.852925,425,0.5524712800979614
1745055908.979872,426,0.5523499846458435
1745055923.090185,427,0.5521472692489624
1745055937.214175,428,0.5520723462104797
1745055951.353126,429,0.5519918203353882
1745055965.462738,430,0.552317202091217
1745055979.609211,431,0.5520803332328796
1745055993.736934,432,0.5524388551712036
1745056007.887079,433,0.5518649816513062
1745056022.032706,434,0.5522534251213074
1745056036.180933,435,0.5522493720054626
1745056050.313149,436,0.5522487163543701
1745056064.438109,437,0.5518938302993774
1745056078.565598,438,0.552186906337738
1745056092.687473,439,0.5523474812507629
1745056106.806286,440,0.5521986484527588
1745056120.95419,441,0.5522472858428955
1745056135.082981,442,0.5518907308578491
1745056149.198182,443,0.5525636076927185
1745056163.342089,444,0.5518515110015869
1745056177.446459,445,0.5523293614387512
1745056191.581777,446,0.5520259737968445
1745056205.707109,447,0.5518879294395447
1745056219.832363,448,0.552066445350647
1745056233.994607,449,0.5521674156188965
1745056248.108275,450,0.5521733164787292
1745056262.269182,451,0.5522855520248413
1745056276.410253,452,0.55193030834198
1745056290.52145,453,0.5519365072250366
1745056304.633725,454,0.5520995259284973
1745056318.748968,455,0.5522893071174622
1745056332.891608,456,0.5523655414581299
1745056347.015602,457,0.5520160794258118
1745056361.146249,458,0.5520886778831482
1745056375.297666,459,0.552253782749176
1745056389.419479,460,0.5518777966499329
1745056403.54897,461,0.5522452592849731
1745056417.66346,462,0.5522816181182861
1745056431.793891,463,0.5524089336395264
1745056445.915572,464,0.5523257851600647
1745056460.05121,465,0.5523337125778198
1745056474.181332,466,0.5520636439323425
1745056488.306222,467,0.552307665348053
1745056502.410236,468,0.5526590943336487
1745056516.535175,469,0.5522618293762207
1745056530.635223,470,0.5519708395004272
1745056544.777015,471,0.551918089389801
1745056558.902557,472,0.5518980622291565
1745056573.032872,473,0.5521609783172607
1745056587.175916,474,0.5521773099899292
1745056601.292776,475,0.5520976185798645
1745056615.422048,476,0.5521414875984192
1745056629.571571,477,0.5524484515190125
1745056643.775308,478,0.5523146986961365
1745056657.936267,479,0.5521520376205444
1745056672.063986,480,0.5523816347122192
1745056686.189575,481,0.5521213412284851
1745056700.305209,482,0.5520489811897278
1745056714.436597,483,0.5523924231529236
1745056728.581971,484,0.5520479679107666
1745056742.702841,485,0.5522211790084839
1745056756.844811,486,0.5523372292518616
1745056770.963365,487,0.5522947311401367
1745056785.07376,488,0.5519328713417053
1745056799.214561,489,0.5521224737167358
1745056813.344286,490,0.5520281195640564
1745056827.487986,491,0.5520252585411072
1745056841.642023,492,0.5522249937057495
1745056855.776134,493,0.5520132184028625
1745056869.91482,494,0.5520696640014648
1745056884.068464,495,0.5522252917289734
1745056898.19422,496,0.55253666639328
1745056912.350004,497,0.5524510145187378
1745056926.49193,498,0.5522452592849731
1745056940.621387,499,0.552690863609314
