Wall time,Step,Value
1745041808.720242,180,0.9914937019348145
1745041825.754542,181,0.991172194480896
1745041842.641907,182,0.9914918541908264
1745041859.676944,183,0.991338849067688
1745041876.593724,184,0.9913256168365479
1745041893.511491,185,0.9913984537124634
1745041910.42152,186,0.9912204742431641
1745041927.33462,187,0.9916268587112427
1745041944.373356,188,0.9915135502815247
1745041961.271392,189,0.9913747906684875
1745041978.21173,190,0.9916375279426575
1745041995.249624,191,0.9912538528442383
1745042012.164797,192,0.991716742515564
1745042029.208215,193,0.9915347695350647
1745042046.108525,194,0.9916934370994568
1745042063.0116,195,0.9916614294052124
1745042079.943101,196,0.991578221321106
1745042096.838834,197,0.9918403625488281
1745042113.865227,198,0.9917546510696411
1745042130.761536,199,0.9914621710777283
1745042147.669091,200,0.9919040203094482
1745042164.727304,201,0.9917922616004944
1745042181.654447,202,0.9918569326400757
1745042198.567569,203,0.9918195009231567
1745042215.457291,204,0.9918657541275024
1745042232.385245,205,0.9919318556785583
1745042249.408018,206,0.9920213222503662
1745042266.42855,207,0.9919840693473816
1745042283.335752,208,0.9918031096458435
1745042300.245725,209,0.9920636415481567
1745042317.273481,210,0.9919784069061279
1745042334.184463,211,0.9920397400856018
1745042351.089349,212,0.991972804069519
1745042367.998131,213,0.9922348260879517
1745042385.033452,214,0.9919215440750122
1745042401.932014,215,0.9921671152114868
1745042418.833969,216,0.9920759201049805
1745042435.761198,217,0.9922394752502441
1745042452.655613,218,0.9921589493751526
1745042469.557042,219,0.9922444224357605
1745042486.459836,220,0.9918622970581055
1745042503.357062,221,0.9923330545425415
1745042520.394626,222,0.9923661351203918
1745042537.413664,223,0.9922967553138733
1745042554.331801,224,0.99201899766922
1745042571.240508,225,0.9923722743988037
1745042588.264843,226,0.9922743439674377
1745042605.175792,227,0.992221474647522
1745042622.07516,228,0.9923584461212158
1745042638.966287,229,0.9924701452255249
1745042655.996423,230,0.9923077821731567
1745042672.897019,231,0.9923193454742432
1745042689.802296,232,0.9924928545951843
1745042706.830997,233,0.9924968481063843
1745042723.878211,234,0.992337703704834
1745042740.790334,235,0.9925110936164856
1745042757.804714,236,0.9923903346061707
1745042774.706525,237,0.9926350712776184
1745042791.727025,238,0.9924798607826233
1745042808.652674,239,0.9925795197486877
1745042825.565193,240,0.9924497604370117
1745042842.469032,241,0.9924631714820862
1745042859.375471,242,0.9926068782806396
1745042876.285245,243,0.9927548766136169
1745042893.320971,244,0.992462694644928
1745042910.211653,245,0.9924707412719727
1745042927.115846,246,0.9926378726959229
1745042944.034881,247,0.9928063750267029
1745042961.061065,248,0.9926367998123169
1745042977.978576,249,0.9926146864891052
1745042994.88532,250,0.9926990866661072
1745043011.810763,251,0.9928128719329834
1745043028.701764,252,0.9926227927207947
1745043045.611192,253,0.9928925633430481
1745043062.656989,254,0.992824912071228
1745043079.56115,255,0.9927306175231934
1745043096.473171,256,0.9928216934204102
1745043113.377257,257,0.9928246736526489
1745043130.288472,258,0.992716372013092
1745043147.204499,259,0.9928542971611023
1745043164.159758,260,0.9928826689720154
1745043181.067146,261,0.9927620887756348
1745043197.96943,262,0.9928396344184875
1745043214.879398,263,0.9930263757705688
1745043231.91262,264,0.9928480386734009
1745043248.839911,265,0.9929165840148926
1745043265.738576,266,0.9929968118667603
1745043282.647912,267,0.9929341673851013
1745043299.570679,268,0.9929672479629517
1745043316.486534,269,0.9929216504096985
1745043333.396294,270,0.9928463697433472
1745043350.318386,271,0.9929143786430359
1745043367.224743,272,0.9930673241615295
1745043384.253768,273,0.9931211471557617
1745043401.281966,274,0.9929521679878235
1745043418.183353,275,0.9931856393814087
1745043435.224215,276,0.9930036664009094
1745043452.131364,277,0.9931048154830933
1745043469.040486,278,0.9929565787315369
1745043485.955657,279,0.9931265115737915
1745043502.880595,280,0.9932346940040588
1745043519.912584,281,0.9930505156517029
1745043536.828111,282,0.9930517673492432
1745043553.73021,283,0.9931747317314148
1745043570.642067,284,0.9931466579437256
1745043587.533002,285,0.9932806491851807
1745043604.582178,286,0.9930493831634521
1745043621.510581,287,0.9933633208274841
1745043638.52595,288,0.9930670857429504
1745043655.444216,289,0.9932873249053955
1745043672.344105,290,0.9931780695915222
1745043689.251252,291,0.9932135939598083
1745043706.161299,292,0.9933960437774658
1745043723.18866,293,0.9932911992073059
1745043740.087496,294,0.9933234453201294
1745043756.986112,295,0.9933433532714844
1745043773.902328,296,0.9932431578636169
1745043790.799261,297,0.9933087825775146
1745043807.719138,298,0.993209183216095
1745043824.634047,299,0.9933409094810486
1745043841.542416,300,0.9933792352676392
1745043858.467243,301,0.9934091567993164
1745043875.508902,302,0.993259072303772
1745043892.408087,303,0.993407130241394
1745043909.44001,304,0.9934009909629822
1745043926.476918,305,0.9933552145957947
1745043943.372757,306,0.9930673241615295
1745043960.28535,307,0.993564784526825
1745043977.32319,308,0.9933910369873047
1745043994.216279,309,0.9936683773994446
1745044011.243062,310,0.9931624531745911
1745044028.155732,311,0.993670642375946
1745044045.181863,312,0.9934970736503601
1745044062.100816,313,0.9934432506561279
1745044079.014401,314,0.9934897422790527
1745044095.921137,315,0.993556559085846
1745044112.809613,316,0.9934577345848083
1745044129.714755,317,0.9936062097549438
1745044146.6457,318,0.9934868216514587
1745044163.569622,319,0.9933950901031494
1745044180.503988,320,0.9936460852622986
1745044197.411585,321,0.9936465620994568
1745044214.331004,322,0.9935752153396606
1745044231.242625,323,0.9936919808387756
1745044248.276651,324,0.9935015439987183
1745044265.214371,325,0.9937010407447815
1745044282.263062,326,0.9936628937721252
1745044299.164974,327,0.9936320185661316
1745044316.075431,328,0.9935935139656067
1745044333.001471,329,0.9936802983283997
1745044349.906657,330,0.9934878945350647
1745044366.828763,331,0.9937344789505005
1745044383.857494,332,0.9937134385108948
1745044400.748134,333,0.9937677383422852
1745044417.787591,334,0.9936588406562805
1745044434.67693,335,0.9935798645019531
1745044451.578305,336,0.9937519431114197
1745044468.505593,337,0.9936486482620239
1745044485.404221,338,0.993682861328125
1745044502.31733,339,0.9937823414802551
1745044519.364995,340,0.9936912059783936
1745044536.280911,341,0.9937115907669067
1745044553.174677,342,0.9938518404960632
1745044570.250577,343,0.9936776161193848
1745044587.151328,344,0.993821918964386
1745044604.069266,345,0.9938133358955383
1745044621.002326,346,0.9937348961830139
1745044637.928092,347,0.9939203858375549
1745044654.94896,348,0.9936318397521973
1745044671.860764,349,0.9937320351600647
1745044688.755091,350,0.9939824342727661
1745044705.798636,351,0.9938483238220215
1745044722.726125,352,0.9938064813613892
1745044739.618507,353,0.9938031435012817
1745044756.541968,354,0.9938861727714539
1745044773.449274,355,0.9937915205955505
1745044790.349862,356,0.9936856031417847
1745044807.286709,357,0.9940524697303772
1745044824.31855,358,0.9939900636672974
1745044841.223534,359,0.9937962889671326
1745044858.127933,360,0.993909478187561
1745044875.046442,361,0.993873655796051
1745044891.949649,362,0.9938890337944031
1745044908.867544,363,0.9940987825393677
1745044925.910141,364,0.9939115643501282
1745044942.83278,365,0.9938961267471313
1745044959.745261,366,0.9940194487571716
1745044976.642948,367,0.9940109848976135
1745044993.566915,368,0.9938586950302124
1745045010.482886,369,0.9940480589866638
1745045027.387614,370,0.9939817190170288
1745045044.307727,371,0.9938968420028687
1745045061.209762,372,0.9940990805625916
1745045078.103877,373,0.9940712451934814
1745045095.000461,374,0.9939007759094238
1745045111.914207,375,0.9941907525062561
1745045128.950172,376,0.9940682649612427
1745045145.835552,377,0.9941668510437012
1745045162.739798,378,0.9940297603607178
1745045179.656541,379,0.994135856628418
1745045196.560576,380,0.994066059589386
1745045213.47538,381,0.9940841197967529
1745045230.407979,382,0.994187593460083
1745045247.313034,383,0.9940600395202637
1745045264.236443,384,0.9941540956497192
1745045281.147269,385,0.9941669702529907
1745045298.033069,386,0.9940712451934814
1745045314.950217,387,0.9941002726554871
1745045331.862146,388,0.9940593242645264
1745045348.769995,389,0.9941883087158203
1745045365.669319,390,0.9939397573471069
1745045382.594368,391,0.9943479895591736
1745045399.628765,392,0.9941657781600952
1745045416.547619,393,0.9941006302833557
1745045433.461943,394,0.9942193627357483
1745045450.38363,395,0.9942145347595215
1745045467.288886,396,0.9940997958183289
1745045484.20244,397,0.9942395687103271
1745045501.110257,398,0.9942418932914734
1745045518.032119,399,0.9941374659538269
1745045534.952834,400,0.9942415356636047
1745045551.882481,401,0.994235634803772
1745045568.797368,402,0.9943088889122009
1745045585.700508,403,0.9942032694816589
1745045602.61834,404,0.9941989779472351
1745045619.509653,405,0.9942420125007629
1745045636.424184,406,0.9943246841430664
1745045653.304747,407,0.9942301511764526
1745045670.219652,408,0.9943059086799622
1745045687.139702,409,0.9941932559013367
1745045704.048722,410,0.9943466186523438
1745045721.073732,411,0.9942994117736816
1745045737.976567,412,0.9942758679389954
1745045754.898916,413,0.994303822517395
1745045771.797201,414,0.9943411350250244
1745045788.72282,415,0.9942570924758911
1745045805.653685,416,0.9943510293960571
1745045822.703585,417,0.9944508671760559
1745045839.734594,418,0.994362473487854
1745045856.65289,419,0.9943698048591614
1745045873.565156,420,0.9942832589149475
1745045890.45199,421,0.9943418502807617
1745045907.36547,422,0.9944865107536316
1745045924.397706,423,0.9944043755531311
1745045941.318158,424,0.9943358302116394
1745045958.232438,425,0.9943119287490845
1745045975.145865,426,0.9944427609443665
1745045992.065069,427,0.9944615364074707
1745046008.974593,428,0.9942538142204285
1745046025.899981,429,0.9945005178451538
1745046042.941569,430,0.994413435459137
1745046059.855156,431,0.9943938255310059
1745046076.785331,432,0.9943615794181824
1745046093.726599,433,0.9944891333580017
1745046110.651512,434,0.9943203926086426
1745046127.584906,435,0.9945492148399353
1745046144.605327,436,0.9943901300430298
1745046161.509503,437,0.9945279955863953
1745046178.410199,438,0.9941983819007874
1745046195.31985,439,0.9946739077568054
1745046212.343255,440,0.9945135116577148
1745046229.268461,441,0.9943370819091797
1745046246.190063,442,0.9945783615112305
1745046263.100686,443,0.9944796562194824
1745046280.036645,444,0.9945233464241028
1745046296.942019,445,0.9945914149284363
1745046313.864169,446,0.9945916533470154
1745046330.77695,447,0.9944936633110046
1745046347.687495,448,0.9944767355918884
1745046364.61014,449,0.9945444464683533
1745046381.552874,450,0.9945409893989563
1745046398.479017,451,0.9945634007453918
1745046415.395516,452,0.9945294857025146
1745046432.306606,453,0.9945443272590637
1745046449.22133,454,0.9945288300514221
1745046466.151205,455,0.994622528553009
1745046483.057466,456,0.9946068525314331
1745046499.961171,457,0.9944859147071838
1745046516.860617,458,0.994403064250946
1745046533.761679,459,0.9948036670684814
1745046550.799975,460,0.9944355487823486
1745046567.705584,461,0.9947039484977722
1745046584.615788,462,0.9944610595703125
1745046601.514097,463,0.9947049617767334
1745046618.422586,464,0.9945269823074341
1745046635.327031,465,0.9946702122688293
1745046652.256873,466,0.994525671005249
1745046669.193765,467,0.9945794939994812
1745046686.104424,468,0.9946926832199097
1745046703.023466,469,0.9946524500846863
1745046719.940834,470,0.9945759177207947
1745046736.877491,471,0.9946293830871582
1745046753.783177,472,0.9946913123130798
1745046770.712298,473,0.9945690631866455
1745046787.631919,474,0.9947066307067871
1745046804.54493,475,0.9946522116661072
1745046821.451247,476,0.9945881962776184
1745046838.388746,477,0.9947357177734375
1745046855.320057,478,0.9946100115776062
1745046872.235369,479,0.9947764277458191
1745046889.142004,480,0.9946480393409729
1745046906.049712,481,0.9946204423904419
1745046922.985357,482,0.9946703314781189
1745046939.917036,483,0.9946230053901672
1745046956.817849,484,0.9946808815002441
1745046973.74026,485,0.99477618932724
1745046990.641252,486,0.9947879314422607
1745047007.552668,487,0.9947370290756226
1745047024.479404,488,0.9947274923324585
1745047041.380413,489,0.994648277759552
1745047058.290597,490,0.9946980476379395
1745047075.206378,491,0.9947507977485657
1745047092.13513,492,0.9948134422302246
1745047109.187995,493,0.9946107268333435
1745047126.102469,494,0.9948622584342957
1745047143.127589,495,0.9948081970214844
1745047160.038278,496,0.9945765733718872
1745047176.948685,497,0.9948269128799438
1745047193.885554,498,0.9948124885559082
1745047210.806943,499,0.9947587847709656
