Distance,mag88t_Measureline.grd,EMAG2_V3_20170530_Ã·»°4km.grd
3440.8467591543,144.01958429009,42.490340929601
3464.4142027102,143.66075608773,42.06177001295
3487.981646266,143.29754600012,41.633028054456
3511.5490898219,142.9299538568,41.20411504744
3535.1165333778,142.55797948741,40.775030985294
3558.6839769336,142.18162272147,40.345775861304
3582.2514204895,141.80088338866,39.916349668897
3605.8188640453,141.41576131852,39.48675240137
3629.3863076012,141.02625634068,39.056984052085
3652.953751157,140.63236828473,38.627044614376
3676.5211947129,140.23409698034,38.196934081651
3700.0886382687,139.83144225707,37.766652447183
3723.6560818246,139.42440394461,37.336199704405
3747.2235253804,139.01298187257,36.905575846615
3770.7909689363,138.59717587056,36.47478086716
3794.3584124921,138.17698576825,36.043814759396
3817.925856048,137.75241139531,35.612677516716
3841.4932996038,137.32345258137,35.181369132426
3865.0607431597,136.8901091561,34.749889599897
3888.6281867155,136.45238094918,34.18233597349
3912.1956302714,136.01026779026,33.568577090989
3935.7630738272,135.56376950902,32.954721142503
3959.3305173831,135.11288593518,32.340768124258
3982.8979609389,134.65761689839,31.726718032449
4006.4654044948,134.19796222833,31.112570863269
4030.0328480506,133.73392175476,30.498326612982
4053.6002916065,133.26549530737,29.883985277785
4077.1677351623,132.79268271581,29.269546853841
4100.7351787182,132.3154838099,28.655011337453
4124.302622274,131.83389841927,28.040378724766
4147.8700658299,131.34792637371,27.425649012013
4171.4375093857,130.8575675029,26.810822195392
4195.0049529416,130.36282163661,26.19589827113
4218.5723964974,129.86368860461,25.580877235464
4242.1398400533,129.36016823656,24.965759084547
4265.7072836092,128.85226036233,24.350543814653
4289.274727165,128.33996481165,23.735231422001
4312.8421707209,127.82328141417,23.119821902716
4336.4096142767,127.30220999985,22.504315253131
4359.9770578326,126.77675039836,21.888711469393
4383.5445013884,126.24690243944,21.273010547701
4407.1119449443,125.71266595299,20.657212484312
4430.6793885001,125.17404076872,20.041317275426
4454.246832056,124.63102671646,19.425324917251
4477.8142756118,124.08362362603,18.809235406022
4501.3817191677,123.53183132721,18.193048737922
4524.9491627235,122.97564964982,17.576764909184
4548.5166062794,122.41507842368,16.960383916024
4572.0840498352,121.8501174787,16.34390575469
4595.6514933911,121.28076664461,15.727330421342
4619.2189369469,120.70702575123,15.110657912206
4642.7863805028,119.14543542605,14.493888223524
4666.3538240586,117.36436989921,13.877021351472
4689.9212676145,115.58037185378,13.260057292331
4713.4887111703,113.79344117586,12.642996042267
4737.0561547262,112.00357775181,12.025837597509
4760.623598282,110.21078146783,11.408581954261
4784.1910418379,108.41505221023,10.791229108743
4807.7584853937,106.61638986538,10.173779057199
4831.3259289496,104.81479431957,9.5562317958421
4854.8933725054,103.01026545889,8.9385873208258
4878.4608160613,101.20280316993,8.3208456284654
4902.0282596171,99.392407338803,7.7030067149048
4925.595703173,97.579077851811,7.0850705763711
4949.1631467288,95.762814595459,6.4670372091408
4972.7305902847,93.943617455852,5.848906609364
4996.2980338405,92.121486319382,5.2306787732815
5019.8654773964,90.296421072336,4.6123536971038
5043.4329209522,88.468421601029,3.9939313770441
5067.0003645081,86.637487791915,3.3754118093577
5090.5678080639,84.803619531127,2.7567949902056
5114.1352516198,82.96681670519,2.138080915859
5137.7026951756,81.12707920035,1.5192695825104
5161.2701387315,79.284406903063,0.90036098641401
5184.8375822874,77.438799699495,0.28135512373049
5208.4050258432,75.590257475996,-0.3377480093173
5231.9724693991,73.738780119129,-0.95694841644932
5255.5399129549,71.884367515198,-1.5762461014709
5279.1073565108,70.027019550406,-2.1956410681962
5302.6748000666,68.166736111213,-2.9096011110778
5326.2422436225,66.303517083922,-3.6601433189684
5349.8096871783,64.437362355114,-4.4105149287942
5373.3771307342,62.568271810886,-5.1607159340613
5396.94457429,60.696245337726,-5.9107463281542
5420.5120178459,58.821282822167,-6.6606061044609
5444.0794614017,56.94338415044,-7.4102952564343
5467.6469049576,55.062549208943,-8.1598137775034
5491.2143485134,53.178777884126,-8.9091616610823
5514.7817920693,51.292070062283,-9.6583389006043
5538.3492356251,49.402425629974,-10.407345489459
5561.916679181,47.509844473511,-11.1561814211
5585.4841227368,45.614326479262,-11.904846688954
5609.0515662927,43.715871533875,-12.653341286378
5632.6190098485,41.814479523345,-13.401665206909
5656.1864534044,39.910150334484,-14.149818443882
5679.7538969602,38.002883853524,-14.897800990758
5703.3213405161,36.09267996683,-15.645612840971
5726.8887840719,34.179538560978,-16.393253987928
5750.4562276278,32.263459522453,-17.140724425025
5774.0236711836,30.344442737605,-17.888024145714
5797.5911147395,28.422488092906,-18.6351531434
5821.1585582953,26.497595474692,-19.382111411567
5844.7260018512,24.56976476947,-20.128898943604
5868.293445407,22.638995863701,-20.875515732927
5891.8608889629,20.705288643816,-21.62196177299
5915.4283325187,18.768642996537,-22.368237057142
5938.9957760746,16.829058808037,-23.114341578876
5962.5632196304,14.886535964808,-23.860275331626
5986.1306631863,12.941074353291,-24.606038308814
6009.6981067421,10.992673860122,-25.351630503842
6033.265550298,9.0413343717456,-26.097051910132
6056.8329938538,6.8327829413265,-26.842302521139
6080.4004374097,4.5653433550425,-27.587382330285
6103.9678809655,2.2996131552671,-28.332291330977
6127.5353245214,0.03559240802737,-29.077029516692
6151.1027680773,-2.2267188202147,-29.821596880763
6174.6702116331,-4.4873204635906,-30.565993416709
6198.237655189,-6.7462124558739,-31.31021911792
6221.8050987448,-9.0033947310785,-32.05427397787
6245.3725423007,-11.258867222634,-32.798157989897
6268.9399858565,-13.512629864799,-33.541871147512
6292.5074294124,-15.764682591382,-34.285413444141
6316.0748729682,-18.015025336067,-35.028784873163
6339.6423165241,-20.263658032832,-35.771985428045
6363.2097600799,-22.510580615381,-36.515015102178
6386.7772036358,-24.755793017681,-37.257873889008
6410.3446471916,-26.999295173797,-38.000561782016
6433.9120907475,-29.241087017403,-38.743078774586
6457.4795343033,-31.481168482372,-39.485424860158
6481.0469778592,-33.719539502531,-40.227600032132
6504.614421415,-35.95620001195,-40.969604284003
6528.1818649709,-38.191149944297,-41.71143760915
6551.7493085267,-40.424389233655,-42.453100001039
6575.3167520826,-42.655917813737,-43.194591453072
6598.8841956384,-44.885735618517,-43.93591195871
6622.4516391943,-47.113842581775,-44.677061511338
6646.0190827501,-49.340238637595,-45.418040104458
6669.586526306,-51.564923719752,-46.158847731449
6693.1539698618,-53.787897761998,-46.899484385734
6716.7214134177,-56.009160698589,-47.630622651087
6740.2888569735,-58.228712463094,-48.356845740436
6763.8563005294,-60.446552989449,-49.082612759226
6787.4237440852,-62.662682211737,-49.807923689912
6810.9911876411,-64.877100063838,-50.532778514928
6834.5586311969,-67.089806479434,-51.257177216644
6858.1260747528,-69.300801392754,-51.981119777576
6881.6935183086,-71.510084737358,-52.704606180059
6905.2609618645,-73.717656447584,-53.427636406635
6928.8284054203,-75.923516456899,-54.150210439628
6952.3958489762,-78.127664699465,-54.872328261529
6975.963292532,-80.330101109247,-55.59398985478
6999.5307360879,-82.530825619942,-56.315195201763
7023.0981796437,-84.729838165805,-57.035944284993
7046.6656231996,-86.927138680408,-57.75623708682
7070.2330667554,-89.122727097864,-58.476073589719
7093.8005103113,-91.316603352208,-59.195453776163
7117.3679538672,-93.508767377084,-59.914377628506
7140.935397423,-95.699219106619,-60.632845129241
7164.5028409789,-97.887958474865,-61.350856260832
7188.0702845347,-100.07498541568,-62.068411005694
7211.6377280906,-102.26029986272,-62.785509346208
7235.2051716464,-104.44390175015,-63.502151264855
7258.7726152023,-106.62579101206,-64.218336744106
7282.3400587581,-108.80596758217,-64.934065766366
7305.907502314,-110.98443139455,-65.64933831409
7329.4749458698,-113.16118238307,-66.364154369713
7353.0423894257,-115.33622048181,-67.078513915699
7376.6098329815,-117.50954562453,-67.792416934441
7400.1772765374,-119.68115774551,-68.505863408464
7423.7447200932,-121.85105677826,-69.218853320113
7447.3121636491,-124.0192426572,-69.931386651928
7470.8796072049,-125.72383727761,-70.643463386286
7494.4470507608,-127.29431389872,-71.355083505652
7518.0144943166,-128.8619679763,-72.066246992502
7541.5819378725,-130.42679940133,-72.776953829228
7565.1493814283,-131.98880806523,-73.487203998327
7588.7168249842,-133.54799385894,-74.196997482214
7612.28426854,-135.10435667377,-74.906334263356
7635.8517120959,-136.65789640094,-75.615214324221
7659.4191556517,-138.20861293159,-76.323637647231
7682.9865992076,-139.75650615678,-77.03160421482
7706.5540427634,-141.30157596788,-77.739114009471
7730.1214863193,-142.84382225597,-78.446167013615
7753.6889298751,-144.38324491245,-79.152763209756
7777.256373431,-145.91984382826,-79.858902580266
7800.8238169868,-147.45361889478,-80.564585107659
7824.3912605427,-148.98457000312,-81.269810774353
7847.9587040985,-150.5126970446,-81.974579562829
7871.5261476544,-152.03799991037,-82.678891455517
7895.0935912102,-153.56047849171,-83.382746434909
7918.6610347661,-155.08013267975,-84.086144483422
7926.1434058267,-155.56201331896,-84.309369073916
7949.7108493827,-157.07792050835,-85.011932944243
7973.2782929386,-158.59099021176,-85.714037765682
7996.8457364945,-160.10122232075,-86.41568352073
8020.4131800505,-161.60861672722,-87.116870191988
8043.9806236064,-163.11317332256,-87.817597761915
8067.5480671623,-164.61489199847,-88.517866213053
8091.1155107182,-166.11377264665,-89.217675527929
8114.6829542742,-167.60981515866,-89.917025689061
8138.2503978301,-169.10301942627,-90.470252266975
8161.817841386,-170.59338534094,-91.010754798876
8185.385284942,-172.08091279448,-91.55068601416
8208.9527284979,-173.56560167842,-92.090045891014
8232.5201720538,-175.04745188459,-92.628834407717
8256.0876156098,-176.52646330455,-93.167051542473
8279.6550591657,-178.00263582992,-93.704697273507
8303.2225027216,-179.47596935241,-94.241771579051
8326.7899462776,-180.94646376376,-94.778274437371
8350.3573898335,-182.41411895548,-95.314205826652
8373.9248333894,-183.87893481947,-95.849565725186
8397.4922769454,-185.34091124726,-96.384354111168
8421.0597205013,-186.80004813054,-96.918570962836
8444.6271640572,-188.25634536113,-97.452216258466
8468.1946076132,-189.70980283066,-97.985289976272
8491.7620511691,-191.16042043069,-98.517792094462
8515.329494725,-192.60819805309,-99.049722591322
8538.896938281,-194.05313558952,-99.581081445072
8562.4643818369,-195.49523293166,-100.11186863396
8586.0318253928,-196.93448997129,-100.64208413622
8609.5992689488,-198.37090660005,-101.1717279301
8633.1667125047,-199.80448270967,-101.70079999384
8656.7341560606,-201.23521819182,-102.22930030566
8680.3015996166,-202.66311293838,-102.75722884385
8703.8690431725,-204.08816684103,-103.28458558666
8727.4364867284,-205.51037979143,-103.81137051229
8751.0039302843,-206.92975168141,-104.33758359902
8774.5713738403,-208.3462824026,-104.86322482508
8798.1388173962,-209.75997184679,-105.38829416871
8821.7062609521,-211.17081990578,-105.91279160818
8845.2737045081,-212.57882647127,-106.43671712174
8868.841148064,-213.95237223761,-106.96007068764
8892.4085916199,-214.23347808152,-107.4828522841
8915.9760351759,-214.51086263964,-108.00506188942
8939.5434787318,-214.78452577002,-108.52669948181
8963.1109222877,-215.0544673309,-109.04776503955
8986.6783658437,-215.32068718038,-109.56825854088
9010.2458093996,-215.58318517662,-110.08817996407
9033.8132529555,-215.84196117778,-110.60752928736
9057.3806965115,-216.09701504202,-111.12630648901
9080.9481400674,-216.34834662748,-111.64451154727
9104.5155836233,-216.59595579238,-112.16214444043
9128.0830271793,-216.83984239484,-112.6792051467
9151.6504707352,-217.08000629309,-113.19569364438
9175.2179142911,-217.3164473453,-113.71160991171
9198.7853578471,-217.54916540964,-114.22695392694
9222.352801403,-217.77816034432,-114.74172566835
9245.9202449589,-218.00343200754,-115.25592511419
9269.4876885149,-218.22498025751,-115.76955224274
9293.0551320708,-218.44280495241,-116.28260703224
9316.6225756267,-218.65690595048,-116.79508946097
9340.1900191827,-218.86728310993,-117.30699950719
9363.7574627386,-219.07393628897,-117.81833714915
9387.3249062945,-219.27686534585,-118.32910236515
9410.8923498505,-219.47607013879,-118.83929513344
9434.4597934064,-219.67155052602,-119.34891543226
9458.0272369623,-219.86330636577,-119.85796323991
9481.5946805182,-220.0513375163,-120.36643853464
9505.1621240742,-220.23564383589,-120.87434129477
9528.7295676301,-220.41622518274,-121.38167149851
9552.297011186,-220.59308141514,-121.7094646984
9575.864454742,-220.76621239134,-121.99510457116
9599.4318982979,-220.93561796962,-122.28031230158
9622.9993418538,-221.10129800825,-122.56508787329
9646.5667854098,-221.26325236551,-122.84943126985
9670.1342289657,-221.42148089968,-123.13334247489
9693.7016725216,-221.57598346903,-123.41682147196
9717.2691160776,-221.72675993188,-123.6998682447
9740.8365596335,-221.8738101465,-123.98248277668
9764.4040031894,-222.01713397121,-124.26466505151
9787.9714467454,-222.15673126432,-124.54641505278
9811.5388903013,-222.29260188412,-124.82773276409
9835.1063338572,-222.42474568893,-125.10861816904
9858.6737774132,-222.55316253708,-125.38907125124
9882.2412209691,-222.67785228689,-125.66909199427
9905.808664525,-222.79881479669,-125.94868038175
9929.376108081,-222.9160499248,-126.22783639726
9952.9435516369,-223.02955752957,-126.50656002441
9976.5109951928,-223.13933746934,-126.78485124682
10000.078438749,-223.24538960246,-127.06271004807
10023.645882305,-223.34771378727,-127.34013641177
10047.213325861,-223.44630988215,-127.61713032153
10070.780769417,-223.54117774544,-127.89369176094
10094.348212972,-223.63231723552,-128.16982071361
10117.915656528,-223.71972821076,-128.44551716316
10141.483100084,-223.8034105295,-128.72078109319
10165.05054364,-223.88336405018,-128.99561248729
10188.617987196,-223.95958863114,-129.27001132907
10212.185430752,-224.03208413077,-129.54397760216
10235.752874308,-224.1008504075,-129.81751129015
10259.320317864,-224.1658873197,-130.09061237664
10282.88776142,-224.22719472576,-130.36328084527
10306.455204976,-223.27904126305,-130.63551667962
10330.022648532,-222.25525281048,-130.90731986331
10353.590092088,-221.22948193497,-131.17869037995
10377.157535644,-220.20172856104,-131.44962821315
10400.7249792,-219.17199261345,-131.72013334653
10424.292422756,-218.14027401692,-131.9902057637
10447.859866311,-217.10657269603,-132.25984544826
10471.427309867,-216.07088857555,-132.52905238384
10494.994753423,-215.03322158014,-132.79782655404
10518.562196979,-213.99357163453,-133.06616794248
10542.129640535,-212.95193866327,-133.33407653279
10565.697084091,-211.90832259121,-133.60155230855
10589.264527647,-210.86272334299,-133.86859525342
10612.831971203,-209.8151408433,-134.13520535098
10636.399414759,-208.76557501683,-134.40138258486
10659.966858315,-207.71402578833,-134.66712693868
10683.534301871,-206.66049308246,-134.93243839606
10707.101745427,-205.604976824,-135.19731694061
10730.669188983,-204.54747693753,-135.46176255596
10754.236632539,-203.48799334787,-135.72577522573
10777.804076095,-202.42652597974,-135.98935493353
10801.37151965,-201.36307475781,-136.25250166298
10824.938963206,-200.29763960684,-136.5152153977
10848.506406762,-199.23022045151,-136.77749612134
10872.073850318,-198.16081721654,-137.03934381749
10895.641293874,-197.0894298268,-137.30075846978
10919.20873743,-196.01605820673,-137.56174006185
10942.776180986,-194.94070228138,-137.8222885773
10966.343624542,-193.86336197534,-137.96569650054
10989.911068098,-192.7840372133,-138.05393005275
11013.478511654,-191.70272792014,-138.14208305521
11037.04595521,-190.61943402045,-138.23015550491
11060.613398766,-189.53415543904,-138.31814739883
11084.180842322,-188.44689210069,-138.40605873394
11107.748285878,-187.35764393014,-138.49388950723
11131.315729433,-186.26641085214,-138.58163971566
11154.883172989,-185.17319279143,-138.66930935623
11178.450616545,-184.07798967274,-138.7568984259
11202.018060101,-182.98080142088,-138.84440692167
11225.585503657,-181.88162796062,-138.9318348405
11249.152947213,-180.78046921675,-139.01918217938
11272.720390769,-179.67732511389,-139.10644893528
11296.287834325,-178.57219557696,-139.19363510518
11319.855277881,-177.46508053067,-139.28074068607
11343.422721437,-176.35597989986,-139.36776567493
11366.990164993,-175.24489360928,-139.45471006874
11390.557608549,-174.13182158368,-139.54157386446
11414.125052105,-173.01676374774,-139.62835705908
11437.692495661,-171.89972002645,-139.7150596496
11461.259939217,-170.78069034453,-139.80168163297
11484.827382772,-169.65967462672,-139.88822300619
11508.394826328,-168.53667279788,-139.97468376624
11531.962269884,-167.41168478268,-140.06106391008
11555.52971344,-166.28471050601,-140.14736343471
11579.097156996,-165.15574989278,-140.23358233712
11602.664600552,-164.02480286759,-140.31972061426
11626.232044108,-162.89186935536,-140.40577826313
11649.799487664,-161.75694928088,-140.49175528071
11673.36693122,-160.62004256892,-140.57765166398
11696.934374776,-159.48114914434,-140.66346740992
11720.501818332,-158.18071751454,-140.74920251551
11744.069261888,-156.84479162203,-140.83485697774
11767.636705444,-155.50961718122,-140.92043079357
11791.204149,-154.17519422059,-141.00592396
11814.771592556,-152.84152276861,-141.09133647401
11838.339036111,-151.50860285379,-141.17666833258
11861.906479667,-150.17643450453,-141.26191953269
11885.473923223,-148.84501774937,-141.34709007132
11909.041366779,-147.5143526166,-141.43217994545
11932.608810335,-146.18443913489,-141.51718915207
11956.176253891,-144.85527733265,-141.60211768817
11979.743697447,-143.52686723829,-141.68696555071
12003.311141003,-142.19920888026,-141.77173273668
12026.878584559,-140.87230228699,-141.85641924307
12050.446028115,-139.54614748704,-141.94102506686
12074.013471671,-138.22074450883,-142.02555020503
12097.580915227,-136.89609338078,-142.10999465456
12121.148358783,-135.57219413138,-142.19435841244
12144.715802339,-134.2490467891,-142.27864147565
12168.283245895,-132.92665138231,-142.36284384117
12191.85068945,-131.60500793955,-142.44696550599
12215.418133006,-130.2841164892,-142.53100646708
12238.985576562,-128.96397705984,-142.61496672144
12262.553020118,-127.64458967973,-142.69884626605
12286.120463674,-126.32595437745,-142.78264509788
12309.68790723,-125.00807118142,-142.86636321392
12333.255350786,-123.69094012006,-142.95000061116
12356.822794342,-122.37456122193,-143.03355728659
12380.390237898,-121.05893451529,-143.08014297322
12403.957681454,-119.74406002871,-143.09409376344
12427.52512501,-118.42993779055,-143.10842098609
12451.092568566,-117.11656782934,-143.12312465543
12474.660012122,-115.8039501735,-143.13820478573
12498.227455678,-114.49208485139,-143.15366139123
12521.794899233,-113.18097189161,-143.1694944862
12545.362342789,-111.87061132242,-143.18570408489
12568.929786345,-110.56100317238,-143.20229020155
12592.497229901,-109.25214746984,-143.21925285044
12616.064673457,-107.94404424331,-143.23659204582
12639.632117013,-106.63669352113,-143.25430780193
12663.199560569,-105.3300953319,-143.27240013305
12686.767004125,-104.02424970386,-143.2908690534
12710.334447681,-102.71915666558,-143.30971457726
12733.901891237,-101.41481624545,-143.32893671887
12757.469334793,-100.11122847187,-143.34853549248
12781.036778349,-98.808393373338,-143.36851091235
12804.604221905,-97.506310978174,-143.38886299272
12828.171665461,-96.204981314821,-143.40959174784
12851.739109017,-94.904404411789,-143.43069719197
12875.306552572,-93.604580297534,-143.45217933936
12898.873996128,-92.30550900034,-143.47403820425
12922.441439684,-91.007190548788,-143.4962738009
12946.00888324,-89.709624971084,-143.51888614355
12969.576326796,-88.412812295821,-143.54187524644
12993.143770352,-87.116752551445,-143.56524112383
13016.711213908,-85.821445766252,-143.58898378996
13040.278657464,-84.526891968705,-143.61310325908
13063.84610102,-83.233091187305,-143.63759954544
13087.413544576,-81.940043450276,-143.66247266327
13110.980988132,-80.647748786202,-143.68772262683
13134.548431688,-80.095622761724,-143.71334945035
13158.115875244,-79.893125196933,-143.73935314809
13181.6833188,-79.693457469432,-143.76573373428
13205.250762356,-79.496619686187,-143.79249122317
13228.818205911,-79.302611954055,-143.81962562901
13252.385649467,-79.111434379943,-143.84713696603
13275.953093023,-78.923087070633,-143.87502524846
13299.520536579,-78.737570133125,-143.90329049057
13323.087980135,-78.55488367423,-143.93193270658
13346.655423691,-78.375027800824,-143.96095191074
13370.222867247,-78.198002619797,-143.99034811728
13393.790310803,-78.023808237979,-144.02012134045
13417.357754359,-77.852444762237,-144.05027159448
13440.925197915,-77.683912299411,-144.08079889361
13464.492641471,-77.518210956415,-144.11170325208
13488.060085027,-77.355340840044,-144.14298468413
13511.627528583,-77.195302057127,-144.17464320399
13535.194972139,-77.038094714549,-144.2066788259
13558.762415695,-76.883718919129,-144.2390915641
13582.32985925,-76.732174777697,-144.27188143281
13605.897302806,-76.583462397123,-144.30504844629
13629.464746362,-76.437581884167,-144.33859261875
13653.032189918,-76.294533345701,-144.37251396444
13676.599633474,-76.154316888517,-144.40681249758
13700.16707703,-76.016932619456,-144.44148823242
13723.734520586,-75.882380645327,-144.47654118318
13747.301964142,-75.750661072917,-144.51197136409
13770.869407698,-75.621774009072,-144.54777878939
13794.436851254,-75.49571956056,-144.58887333241
13818.00429481,-75.37249783418,-144.63941495136
13841.571738366,-75.252108936756,-144.69072505079
13865.139181922,-75.134552975057,-144.74280365967
13888.706625478,-75.019830055872,-144.79565080696
13912.274069033,-74.907940286011,-144.84926652163
13935.841512589,-74.798883772206,-144.90365083266
13959.408956145,-74.692660621282,-144.95880376901
13982.976399701,-74.589270940001,-145.01472535964
14006.543843257,-74.488714835131,-145.07141563353
14030.111286813,-74.390992413431,-145.12887461964
14053.678730369,-74.296103781672,-145.18710234693
14077.246173925,-74.204049046606,-145.24609884436
14100.813617481,-74.114828315008,-145.30586414089
14124.381061037,-74.028441693612,-145.3663982655
14147.948504593,-73.944889289185,-145.42785632667
14171.515948149,-73.864171208457,-145.49025786681
14195.083391705,-73.78628755819,-145.55356066589
14218.650835261,-73.711238445102,-145.61776475785
14242.218278817,-73.639023975948,-145.68287017664
